100 -0.0724
200 0.0372
300 -0.0276
400 0.008
500 0.07
600 0.0348
700 0.096
800 0.0524
900 0.02
1000 0.1396
1100 0.2584
1200 0.0736
1300 -0.0224
1400 0.1008
1500 0.162
1600 0.0896
1700 0.2356
1800 -0.0592
1900 0.0912
2000 -0.038
2100 0.056
2200 0.082
2300 -0.066
2400 0.0712
2500 0.0804
2600 -0.1264
2700 -0.016
2800 0.0752
2900 0.148
3000 0.0956
3100 0.0444
3200 0.0132
3300 0.1992
3400 0.0436
3500 -0.0596
3600 0.1384
3700 0.1092
3800 0.034
3900 -0.056
4000 0.004
4100 -0.1704
4200 0.0576
4300 0.1456
4400 0.1056
4500 0.1292
4600 -0.0136
4700 -0.146
4800 0.1532
4900 0.1064
5000 0.0532
5100 0.0572
5200 -0.0088
5300 0.1452
5400 0.0952
5500 0.0872
5600 0.1984
5700 -0.0216
5800 0.0016
5900 0.0156
6000 0.104
6100 -0.0128
6200 0.0264
6300 0.1684
6400 0.0208
6500 0.0384
6600 0.062
6700 -0.1252
6800 0.0252
6900 0.1216
7000 0.1708
7100 0.0712
7200 0.0296
7300 0.01
7400 -0.1028
7500 0.0932
7600 0.0928
7700 0.1352
7800 -0.0216
7900 0.1568
8000 -0.0976
8100 -0.016
8200 -0.0792
8300 0.0612
8400 0.0368
8500 0.152
8600 0.05
8700 0.0084
8800 0.1592
8900 0.1036
9000 0.0044
9100 0.1232
9200 -0.0476
9300 -0.0208
9400 0.1936
9500 0.0516
9600 -0.0692
9700 0.0372
9800 0.0712
9900 0.1024
10000 0.112
10100 -0.0376
10200 0.18
10300 0.1676
10400 -0.0272
10500 -0.0592
10600 -0.0276
10700 0.0264
10800 0.216
10900 0.0128
11000 0.0256
11100 0.0996
11200 0.052
11300 0.1776
11400 0.1696
11500 -0.1096
11600 0.0996
11700 0.0436
11800 -0.0056
11900 -0.0952
12000 0.1604
12100 0.07
12200 0.0696
12300 -0.1076
12400 0.0792
12500 0.0144
12600 0.142
12700 0.0672
12800 -0.0356
12900 0.1576
13000 0.022
13100 -0.0392
13200 0.1764
13300 0.1796
13400 0.1288
13500 0.162
13600 0.2
13700 0.0048
13800 0.0068
13900 0.0956
14000 0.106
14100 0.0908
14200 0.0828
14300 0.1528
14400 -0.1012
14500 0.1136
14600 -0.0192
14700 0.1684
14800 0.1236
14900 0.194
15000 0.0532
15100 -0.1008
15200 0.1076
15300 0.2504
15400 0.1228
15500 0.0404
15600 -0.1568
15700 0.0996
15800 0.0016
15900 0.0724
16000 0.1396
16100 0.0152
16200 0.0296
16300 0.0544
16400 0.142
16500 0.0224
16600 0.1528
16700 0.0556
16800 0.0176
16900 0.114
17000 -0.1084
17100 0.0916
17200 0.0852
17300 -0.1056
17400 0.1236
17500 -0.0352
17600 -0.0076
17700 0.0756
17800 -0.0764
17900 -0.078
18000 0.1148
18100 -0.1468
18200 0.1152
18300 0.0864
18400 0.0452
18500 0.0232
18600 0.07
18700 0.114
18800 0.0052
18900 0.066
19000 0.0456
19100 0.0592
19200 0.09
19300 0.0008
19400 -0.0428
19500 0.0208
19600 0.1576
19700 0.0704
19800 0.0756
19900 -0.0956
20000 0.0412
20100 0.0308
20200 0.0132
20300 0.0024
20400 -0.0744
20500 0.0716
20600 0.1296
20700 -0.0708
20800 0.0312
20900 0.0004
21000 -0.0476
21100 0.1972
21200 0.002
21300 0.1848
21400 0.0504
21500 -0.084
21600 0.08
21700 0.0672
21800 -0.054
21900 -0.018
22000 -0.0304
22100 0.1236
22200 -0.0364
22300 0.1084
22400 0.0196
22500 0.0024
22600 0.134
22700 -0.0616
22800 0.086
22900 -0.1172
23000 0.05
23100 0.0196
23200 0.0364
23300 0
23400 0.0952
23500 0.0288
23600 -0.0316
23700 0.0476
23800 0.0528
23900 0.1532
24000 0.0276
24100 -0.0564
24200 0.0948
24300 -0.0004
24400 0.0324
24500 0.0564
24600 0.0756
24700 0.3124
24800 0.064
24900 -0.0208
25000 -0.0748
25100 -0.0216
25200 0.0884
25300 0.0072
25400 0.136
25500 0.0796
25600 0.1064
25700 0.0956
25800 -0.0032
25900 -0.002
26000 0.0116
26100 0.0208
26200 -0.0632
26300 -0.0792
26400 0.0344
26500 0.5008
26600 -0.038
26700 0.0812
26800 0.0756
26900 -0.1292
27000 -0.006
27100 0.1016
27200 0.1252
27300 0.1056
27400 -0.1364
27500 0.0048
27600 0.0464
27700 0.0152
27800 0.17
27900 0.0748
28000 -0.1048
28100 -0.1232
28200 0.0816
28300 0.1352
28400 0.0248
28500 0.0072
28600 -0.0124
28700 0.0568
28800 -0.0572
28900 0.0636
29000 0.0504
29100 0.1284
29200 0.1888
29300 0.0144
29400 -0.0792
29500 0.0172
29600 0.058
29700 -0.064
29800 -0.0516
29900 0.0912
30000 0.202
30100 0.1228
30200 0.0884
30300 -0.0172
30400 0.018
30500 0.1116
30600 0.1872
30700 0.0356
30800 -0.0796
30900 0.0092
31000 -0.0156
31100 0.0812
31200 0.0528
31300 0.1444
31400 -0.0264
31500 -0.0612
31600 0.024
31700 0.0616
31800 0.0688
31900 0.0368
32000 0.1024
32100 -0.1044
32200 0.0324
32300 -0.0032
32400 0.2544
32500 0.024
32600 -0.0568
32700 0.2004
32800 0.0768
32900 0.0964
33000 0.1164
33100 -0.0684
33200 0.0364
33300 0.1092
33400 -0.0632
33500 -0.0524
33600 0.0972
33700 0.1932
33800 0.0836
33900 0.022
34000 -0.106
34100 0.2596
34200 0.0676
34300 -0.0924
34400 0.0804
34500 0.1112
34600 0.0972
34700 -0.046
34800 0.1276
34900 0.128
35000 0.0496
35100 0.0436
35200 -0.0476
35300 0.1072
35400 0.126
35500 0.1028
35600 -0.0844
35700 0.0804
35800 0.0724
35900 0.1076
36000 0.0768
36100 0.0556
36200 0.0344
36300 0.0536
36400 0.1716
36500 0.1052
36600 -0.0724
36700 0.1832
36800 0.1316
36900 -0.0816
37000 0.1324
37100 0.0336
37200 -0.02
37300 0.1284
37400 0.0632
37500 0.0908
37600 -0.05
37700 0.0824
37800 0.052
37900 -0.0076
38000 0.078
38100 0.1564
38200 -0.0252
38300 -0.1092
38400 -0.0208
38500 0.1336
38600 0.0112
38700 0.0232
38800 -0.0308
38900 0.0468
39000 0.1616
39100 0.0296
39200 -0.0688
39300 0.1264
39400 0.0072
39500 0.0408
39600 0.1804
39700 -0.0924
39800 -0.0108
39900 0.0688
40000 0.0016
40100 0.0568
40200 0.0368
40300 0.0172
40400 0.1276
40500 -0.0132
40600 0.0048
40700 -0.0456
40800 0.0912
40900 0.1496
41000 0.1272
41100 -0.0548
41200 0.0788
41300 0.0272
41400 0.1036
41500 -0.0652
41600 -0.0364
41700 0.154
41800 0.1268
41900 0.0452
42000 0.0732
42100 -0.0032
42200 0.096
42300 0.0108
42400 0.0856
42500 0.112
42600 0.0272
42700 0.128
42800 -0.0312
42900 0.2056
43000 0.124
43100 0.1732
43200 0.1776
43300 0.0424
43400 0.0596
43500 0.166
43600 0.148
43700 0.004
43800 0.154
43900 0.0848
44000 -0.0116
44100 0.0368
44200 0.0772
44300 -0.0472
44400 -0.1056
44500 0.1376
44600 -0.0076
44700 0.1352
44800 0.0596
44900 -0.0508
45000 0.0104
45100 0.0084
45200 -0.0804
45300 0.0372
45400 0.0016
45500 -0.0888
45600 -0.0164
45700 0.0216
45800 -0.0196
45900 0.1612
46000 -0.138
46100 0.0132
46200 0.1604
46300 0.1628
46400 -0.0176
46500 0.0192
46600 0.0324
46700 0.1032
46800 -0.0656
46900 0.0384
47000 0.1604
47100 0.0196
47200 -0.0884
47300 0.2432
47400 0.2208
47500 0.2496
47600 0.032
47700 0.1984
47800 0.0244
47900 -0.0428
48000 0.1044
48100 0.1212
48200 0.0404
48300 0.1008
48400 0.1016
48500 -0.0392
48600 0.054
48700 -0.0372
48800 0.0616
48900 0.018
49000 -0.0052
49100 0.1008
49200 -0.054
49300 0.074
49400 0.1456
49500 0.0436
49600 0.0492
49700 0.0656
49800 0.204
49900 0.066
50000 0.06
50100 -0.0116
50200 -0.0388
50300 -0.0072
50400 0.1312
50500 -0.024
50600 -0.0104
50700 0.0632
50800 -0.1312
50900 0.112
51000 0.0428
51100 0.0536
51200 0.2196
51300 0.0224
51400 0.0524
51500 0.0868
51600 -0.0276
51700 -0.1164
51800 0.1128
51900 0.0176
52000 0.004
52100 -0.048
52200 0.0652
52300 -0.0196
52400 -0.026
52500 0.0384
52600 0.1176
52700 0.0092
52800 0.1636
52900 0.0912
53000 0.1188
53100 -0.15
53200 0.2076
53300 0.0464
53400 0.084
53500 0.0544
53600 0.0224
53700 0.0144
53800 -0.0292
53900 0.0484
54000 -0.0392
54100 0.0268
54200 0.0004
54300 0.01
54400 0.0964
54500 -0.0444
54600 -0.0524
54700 0.068
54800 0.0948
54900 -0.0536
55000 0.124
55100 0.2512
55200 0.0324
55300 0.0404
55400 0.078
55500 -0.06
55600 0.1944
55700 0.0768
55800 0.0176
55900 0.326
56000 0.0964
56100 0.0192
56200 0.1512
56300 0.0428
56400 0.1228
56500 -0.13
56600 0.0248
56700 -0.0016
56800 -0.0204
56900 -0.0204
57000 -0.0224
57100 -0.0784
57200 0.1448
57300 0.1512
57400 -0.0356
57500 -0.066
57600 0.1804
57700 -0.1016
57800 0.0804
57900 0.0124
58000 0.0584
58100 0.0916
58200 0.1204
58300 -0.0104
58400 0.2388
58500 -0.1048
58600 0.016
58700 0.1388
58800 0.0636
58900 -0.018
59000 -0.0288
59100 0.1544
59200 0.0096
59300 0.1036
59400 0.1948
59500 0.0428
59600 0.0224
59700 0.122
59800 0.1108
59900 0.078
60000 -0.0904
60100 0.0084
60200 0.012
60300 0.0812
60400 0.1372
60500 0.0404
60600 0.146
