100 -6.65976 -6.65976 0
200 -6.67801 -6.66889 0.00912452
300 -6.67234 -6.67004 0.00539224
400 -6.68139 -6.67288 0.00475345
500 -6.66839 -6.67198 0.00378972
600 -6.68555 -6.67424 0.00383257
700 -6.67342 -6.67413 0.00324122
800 -6.676 -6.67436 0.00281673
900 -6.66563 -6.67339 0.00266693
1000 -6.68165 -6.67422 0.00252451
1100 -6.66657 -6.67352 0.00238687
1200 -6.6693 -6.67317 0.00220714
1300 -6.682 -6.67385 0.00214086
1400 -6.66735 -6.67338 0.00203568
1500 -6.67602 -6.67356 0.00190322
1600 -6.67312 -6.67353 0.00178051
1700 -6.69048 -6.67453 0.0019472
1800 -6.66549 -6.67403 0.00190328
1900 -6.67215 -6.67393 0.00180303
2000 -6.68208 -6.67434 0.00175834
2100 -6.67672 -6.67445 0.00167638
2200 -6.67274 -6.67437 0.00160025
2300 -6.67586 -6.67444 0.00153047
2400 -6.67408 -6.67442 0.00146539
2500 -6.67314 -6.67437 0.00140648
2600 -6.67823 -6.67452 0.00135944
2700 -6.67389 -6.6745 0.00130833
2800 -6.67189 -6.6744 0.00126417
2900 -6.66798 -6.67418 0.00123972
3000 -6.68328 -6.67448 0.00123548
3100 -6.6662 -6.67422 0.00122446
3200 -6.66518 -6.67393 0.00121876
3300 -6.67764 -6.67405 0.00118658
3400 -6.67976 -6.67421 0.00116333
3500 -6.69003 -6.67467 0.00121659
3600 -6.66978 -6.67453 0.00119008
3700 -6.66081 -6.67416 0.00121539
3800 -6.67125 -6.67408 0.00118545
3900 -6.67628 -6.67414 0.00115603
4000 -6.66645 -6.67395 0.00114303
4100 -6.67655 -6.67401 0.00111661
4200 -6.66889 -6.67389 0.0010965
4300 -6.67929 -6.67401 0.00107803
4400 -6.659 -6.67367 0.00110713
4500 -6.67898 -6.67379 0.00108865
4600 -6.67261 -6.67377 0.00106503
4700 -6.66375 -6.67355 0.00106367
4800 -6.67077 -6.67349 0.00104289
4900 -6.68032 -6.67363 0.00103084
5000 -6.66552 -6.67347 0.00102298
5100 -6.67578 -6.67352 0.00100374
5200 -6.66993 -6.67345 0.000986665
5300 -6.67813 -6.67354 0.000971889
5400 -6.66638 -6.6734 0.000962884
5500 -6.67526 -6.67344 0.000945815
5600 -6.68617 -6.67366 0.000956187
5700 -6.66264 -6.67347 0.000958965
5800 -6.67939 -6.67357 0.0009478
5900 -6.67389 -6.67358 0.000931612
6000 -6.6828 -6.67373 0.000928763
6100 -6.67505 -6.67375 0.000913666
6200 -6.66707 -6.67365 0.000905257
6300 -6.66104 -6.67345 0.000912965
6400 -6.68424 -6.67361 0.000914284
6500 -6.64913 -6.67324 0.000975758
6600 -6.67763 -6.6733 0.000963163
6700 -6.65971 -6.6731 0.000970122
6800 -6.6732 -6.6731 0.00095575
6900 -6.67213 -6.67309 0.000941903
7000 -6.67243 -6.67308 0.000928397
7100 -6.67833 -6.67315 0.000918205
7200 -6.67236 -6.67314 0.000905429
7300 -6.66813 -6.67307 0.000895579
7400 -6.66846 -6.67301 0.000885591
7500 -6.67992 -6.6731 0.000878552
7600 -6.66959 -6.67306 0.000868148
7700 -6.6673 -6.67298 0.000860057
7800 -6.67427 -6.673 0.000849118
7900 -6.6852 -6.67315 0.000852409
8000 -6.6583 -6.67297 0.000861926
8100 -6.67132 -6.67295 0.000851463
8200 -6.67457 -6.67297 0.000841247
8300 -6.6752 -6.67299 0.000831486
8400 -6.6712 -6.67297 0.000821806
8500 -6.6881 -6.67315 0.000831347
8600 -6.66232 -6.67302 0.000831211
8700 -6.68703 -6.67319 0.000837222
8800 -6.66441 -6.67309 0.000833644
8900 -6.67991 -6.67316 0.000827783
9000 -6.67469 -6.67318 0.00081871
9100 -6.67777 -6.67323 0.000811234
9200 -6.67558 -6.67326 0.000802774
9300 -6.66789 -6.6732 0.000796188
9400 -6.67489 -6.67322 0.000787879
9500 -6.68023 -6.67329 0.000783026
9600 -6.66711 -6.67323 0.000777497
9700 -6.67496 -6.67324 0.000769648
9800 -6.67434 -6.67325 0.000761835
9900 -6.66838 -6.67321 0.000755704
10000 -6.67445 -6.67322 0.000748213
