100 1.69686 1.69686 0
200 1.7105 1.70368 0.00681838
300 1.67435 1.6939 0.0105378
400 1.70872 1.69761 0.00832148
500 1.73598 1.70528 0.0100216
600 1.7415 1.71132 0.0101682
700 1.68315 1.70729 0.00948915
800 1.70562 1.70708 0.0082205
900 1.67156 1.70314 0.00825449
1000 1.71331 1.70416 0.00745284
1100 1.7214 1.70572 0.00692113
1200 1.73744 1.70837 0.00684868
1300 1.76013 1.71235 0.00745287
1400 1.71751 1.71272 0.00690987
1500 1.68843 1.7111 0.00663337
1600 1.73176 1.71239 0.00633797
1700 1.71212 1.71237 0.00595351
1800 1.75878 1.71495 0.00617689
1900 1.73493 1.716 0.00593662
2000 1.71068 1.71574 0.00563826
2100 1.67709 1.7139 0.00566999
2200 1.67025 1.71191 0.00575869
2300 1.65354 1.70937 0.00605975
2400 1.70396 1.70915 0.00580615
2500 1.63211 1.70607 0.00636482
2600 1.68318 1.70519 0.00617816
2700 1.63623 1.70263 0.00647036
2800 1.71045 1.70291 0.00624124
2900 1.70333 1.70293 0.0060222
3000 1.70236 1.70291 0.00581803
3100 1.70467 1.70296 0.00562751
3200 1.67929 1.70222 0.00549882
3300 1.69715 1.70207 0.0053318
3400 1.75082 1.7035 0.00536765
3500 1.70326 1.7035 0.00521204
3600 1.72249 1.70403 0.00509259
3700 1.68447 1.7035 0.00498117
3800 1.7188 1.7039 0.00486502
3900 1.72551 1.70445 0.00477092
4000 1.72729 1.70502 0.00468502
4100 1.6473 1.70362 0.0047813
4200 1.66202 1.70263 0.00477004
4300 1.69132 1.70236 0.00466521
4400 1.67918 1.70184 0.00458831
4500 1.65582 1.70081 0.00460027
4600 1.69424 1.70067 0.00450143
4700 1.7163 1.701 0.00441715
4800 1.74416 1.7019 0.00441662
4900 1.65847 1.70102 0.00441544
5000 1.71049 1.70121 0.00433038
5100 1.74014 1.70197 0.00431272
5200 1.67228 1.7014 0.00426735
5300 1.60464 1.69957 0.00456683
5400 1.73895 1.7003 0.0045404
5500 1.70917 1.70046 0.00446
5600 1.65493 1.69965 0.00445447
5700 1.68045 1.69931 0.00438856
5800 1.72741 1.6998 0.00433935
5900 1.69197 1.69966 0.00426723
6000 1.6774 1.69929 0.00421189
6100 1.71794 1.6996 0.00415353
6200 1.74026 1.70025 0.00413829
6300 1.66272 1.69966 0.00411542
6400 1.68385 1.69941 0.00405812
6500 1.68373 1.69917 0.00400248
6600 1.68761 1.699 0.00394526
6700 1.69997 1.69901 0.00388596
6800 1.6704 1.69859 0.00385143
6900 1.65526 1.69796 0.00384682
7000 1.67758 1.69767 0.00380263
7100 1.69035 1.69757 0.0037501
7200 1.72882 1.698 0.00372304
7300 1.6763 1.6977 0.0036837
7400 1.73169 1.69816 0.00366248
7500 1.674 1.69784 0.00362765
7600 1.70869 1.69798 0.00358245
7700 1.68706 1.69784 0.00353846
7800 1.73741 1.69835 0.00352944
7900 1.63289 1.69752 0.00358163
8000 1.69765 1.69752 0.00353658
8100 1.69915 1.69754 0.0034927
8200 1.75294 1.69822 0.00351538
8300 1.68562 1.69807 0.00347608
8400 1.7016 1.69811 0.00343471
8500 1.66318 1.6977 0.00341884
8600 1.73786 1.69816 0.00341097
8700 1.69678 1.69815 0.00337158
8800 1.71582 1.69835 0.00333908
8900 1.70505 1.69842 0.00330221
9000 1.72036 1.69867 0.00327439
9100 1.73125 1.69903 0.00325794
9200 1.69571 1.69899 0.00322254
9300 1.72433 1.69926 0.00319932
9400 1.67109 1.69896 0.00317927
9500 1.73991 1.69939 0.00317502
9600 1.63163 1.69869 0.00322009
9700 1.69652 1.69867 0.0031868
9800 1.67214 1.69839 0.00316571
9900 1.6954 1.69836 0.00313371
10000 1.72875 1.69867 0.00311706
