100 0.986094 0.986094 0
200 0.971732 0.978913 0.00718094
300 0.990252 0.982693 0.00561009
400 1.01495 0.990757 0.00898724
500 1.00977 0.994559 0.00793201
600 1.00983 0.997104 0.00695849
700 1.01424 0.999552 0.00637032
800 0.996076 0.999118 0.00553394
900 0.998549 0.999055 0.00488089
1000 1.01846 1.001 0.00477744
1100 0.997177 1.00065 0.00433528
1200 0.99186 0.999916 0.00402473
1300 0.977489 0.998191 0.00408444
1400 0.996412 0.998064 0.00378359
1500 0.98769 0.997372 0.00358958
1600 1.00553 0.997882 0.00339624
1700 1.01099 0.998653 0.003282
1800 1.01491 0.999556 0.0032234
1900 1.02956 1.00114 0.00343381
2000 0.994682 1.00081 0.00327353
2100 0.987779 1.00019 0.003175
2200 0.999361 1.00015 0.00302748
2300 1.00327 1.00029 0.00289604
2400 1.00465 1.00047 0.0027787
2500 1.00055 1.00047 0.00266524
2600 0.983297 0.999814 0.00264454
2700 1.0103 1.0002 0.00257419
2800 1.0147 1.00072 0.002534
2900 1.02429 1.00153 0.00257658
3000 0.989065 1.00112 0.00252366
3100 1.01055 1.00142 0.0024598
3200 0.979911 1.00075 0.00247473
3300 1.00601 1.00091 0.00240386
3400 1.00444 1.00101 0.0023344
3500 0.967281 1.00005 0.00246309
3600 1.0068 1.00024 0.00240103
3700 0.983462 0.999783 0.00237884
3800 0.991416 0.999563 0.00232584
3900 1.00641 0.999739 0.00227222
4000 0.991395 0.99953 0.00222449
4100 1.02863 1.00024 0.00228267
4200 0.991686 1.00004 0.00223695
4300 0.996122 0.999945 0.0021862
4400 1.01221 1.00022 0.00215404
4500 1.00359 1.0003 0.00210695
4600 1.01139 1.00054 0.00207471
4700 0.994398 1.00041 0.00203429
4800 0.995942 1.00032 0.00199363
4900 0.992132 1.00015 0.00195965
5000 1.02667 1.00068 0.00199196
5100 1.00105 1.00069 0.00195253
5200 0.991863 1.00052 0.00192211
5300 1.0114 1.00072 0.00189664
5400 1.0119 1.00093 0.00187266
5500 1.01617 1.00121 0.00185906
5600 0.995522 1.0011 0.00182838
5700 0.997262 1.00104 0.00179729
5800 1.008 1.00116 0.0017701
5900 1.03009 1.00165 0.00180762
6000 0.988457 1.00143 0.00179078
6100 1.00687 1.00152 0.00176344
6200 0.994707 1.00141 0.00173824
6300 1.01187 1.00157 0.00171847
6400 1.01254 1.00174 0.00170006
6500 1.0058 1.00181 0.00167487
6600 1.00547 1.00186 0.00165023
6700 0.99413 1.00175 0.00162951
6800 0.98469 1.0015 0.00162484
6900 0.997047 1.00143 0.00160242
7000 1.00625 1.0015 0.00158086
7100 1.00458 1.00154 0.00155904
7200 0.967101 1.00107 0.00160995
7300 0.988586 1.00089 0.00159692
7400 1.0153 1.00109 0.00158717
7500 0.983921 1.00086 0.00158251
7600 0.997572 1.00082 0.00156215
7700 1.01821 1.00104 0.00155818
7800 0.992103 1.00093 0.00154234
7900 1.00443 1.00097 0.00152334
8000 0.997337 1.00093 0.00150486
8100 0.99594 1.00087 0.00148744
8200 1.00379 1.0009 0.00146962
8300 1.02351 1.00117 0.00147714
8400 0.984083 1.00097 0.00147356
8500 0.993294 1.00088 0.00145892
8600 0.987567 1.00073 0.00145014
8700 1.01163 1.00085 0.00143885
8800 1.00804 1.00093 0.00142475
8900 0.998228 1.0009 0.00140898
9000 1.00439 1.00094 0.00139377
9100 0.997259 1.0009 0.00137897
9200 1.02117 1.00112 0.00138158
9300 0.978272 1.00087 0.00138856
9400 0.985064 1.00071 0.00138396
9500 0.994354 1.00064 0.00137095
9600 0.987072 1.0005 0.00136394
9700 1.0002 1.0005 0.00134981
9800 1.00916 1.00058 0.00133888
9900 1.02321 1.00081 0.00134485
10000 1.01019 1.00091 0.00133464
