0 1 27 11 13 9 15 14 7 6 3 8 2 5 24 22 28 26 19 29 10 23 30 21 17 20 25 18 16 4 31 12 
0 1 27 11 13 9 15 14 7 6 3 8 2 5 24 22 28 26 19 29 10 23 30 21 17 20 25 18 16 4 31 12 
0 13 21 1 17 25 26 11 20 31 16 27 24 2 18 15 3 14 7 12 19 6 5 4 28 22 9 23 8 30 10 29 
0 13 21 1 17 25 26 11 20 31 16 27 24 2 18 15 3 14 7 12 19 6 5 4 28 22 9 23 8 30 10 29 
0 16 25 6 1 31 12 30 29 5 19 24 22 23 8 7 27 11 3 13 21 17 26 20 2 18 15 14 10 28 4 9 
0 16 25 6 1 31 12 30 29 5 19 24 22 23 8 7 27 11 3 13 21 17 26 20 2 18 15 14 10 28 4 9 
0 16 14 31 25 28 2 18 12 15 6 20 24 23 29 5 10 1 9 13 21 17 26 11 22 4 19 7 3 27 8 30 
0 16 14 31 25 28 2 18 12 15 6 20 24 23 29 5 10 1 9 13 21 17 26 11 22 4 19 7 3 27 8 30 
0 16 14 31 25 28 2 18 12 15 6 20 24 23 29 5 10 1 3 9 13 21 17 26 11 22 4 19 7 27 8 30 
0 16 14 31 25 28 2 18 12 15 6 13 1 26 22 19 3 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 25 28 2 18 12 15 6 13 1 26 22 19 3 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 25 28 2 18 12 15 6 13 1 26 22 19 3 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 25 28 2 18 24 20 6 15 12 23 29 5 10 1 9 27 19 17 26 22 11 13 21 7 30 4 8 3 
0 16 14 31 25 28 2 18 24 20 6 15 12 23 29 5 10 1 9 27 19 17 26 22 11 13 21 7 30 4 8 3 
0 16 14 31 25 28 2 18 24 20 6 15 12 23 29 5 10 1 9 27 19 17 26 22 11 13 21 7 30 4 8 3 
0 16 14 31 3 19 22 26 1 13 6 15 12 18 2 28 25 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 3 19 22 26 1 13 6 15 12 18 2 28 25 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 3 19 22 26 1 13 6 15 12 18 2 28 25 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 3 19 22 26 1 13 6 15 12 18 2 28 25 24 9 21 17 11 20 27 4 7 29 8 23 5 10 30 
0 16 14 31 15 12 9 23 10 5 29 1 24 20 6 25 28 2 18 27 19 17 26 22 11 13 21 7 30 4 3 8 
0 25 28 2 18 24 20 6 31 14 16 15 12 23 29 5 10 27 3 4 22 11 26 17 21 13 7 19 9 1 8 30 
0 31 14 16 25 28 2 18 24 20 6 15 12 23 29 5 10 1 9 27 19 17 26 22 11 13 21 7 30 4 3 8 
0 31 14 16 25 28 2 18 24 20 6 15 12 23 29 5 10 1 9 27 19 17 26 22 11 13 21 7 30 4 3 8 
0 16 14 31 6 15 10 18 2 28 25 20 24 23 29 9 12 30 5 7 1 4 8 27 3 19 22 11 26 17 13 21 
0 16 14 31 10 5 29 23 12 15 6 20 24 18 2 28 25 1 9 30 7 4 8 27 3 19 22 11 26 17 13 21 
0 6 20 24 18 2 28 25 22 11 26 17 13 9 1 30 10 5 29 16 14 31 15 12 23 27 3 19 21 7 4 8 
0 6 20 24 18 2 28 25 22 11 26 17 13 8 3 27 21 12 15 31 14 16 23 29 5 10 30 7 19 4 9 1 
0 6 20 24 18 2 28 25 10 14 16 31 12 23 29 5 19 1 9 15 30 7 4 8 27 3 22 11 26 17 21 13 
0 16 14 31 10 5 29 23 27 9 1 25 28 2 18 24 20 6 15 12 7 30 4 8 3 19 22 11 26 17 13 21 
0 16 14 31 10 5 29 23 27 9 1 25 28 2 18 24 20 6 15 12 7 30 4 8 3 19 22 11 26 17 13 21 
0 16 14 31 6 15 10 18 2 28 25 20 24 22 11 26 17 21 13 9 1 29 5 23 12 30 8 7 27 3 19 4 
0 16 14 31 6 15 10 18 2 28 25 20 24 22 11 26 17 21 13 12 29 27 5 23 1 9 8 3 4 19 7 30 
0 16 14 31 6 15 10 18 2 28 25 20 24 22 11 26 17 21 13 12 29 27 5 23 1 9 8 3 4 19 7 30 
0 6 19 3 27 8 4 7 15 12 23 31 14 16 29 5 10 30 1 20 24 18 2 28 25 22 11 26 17 13 21 9 
0 16 14 31 6 15 10 18 2 28 25 20 24 22 11 26 17 21 13 9 1 19 27 3 8 23 29 12 30 5 4 7 
0 16 14 31 6 15 10 18 2 28 25 20 24 22 11 26 17 21 13 9 1 19 27 3 8 23 29 12 30 5 4 7 
0 6 19 3 27 8 4 7 15 12 31 23 14 16 29 5 10 30 1 18 2 28 25 20 24 22 11 26 17 21 13 9 
0 6 19 3 27 8 4 7 15 12 31 23 14 16 29 5 10 30 1 18 2 28 25 20 24 22 11 26 17 21 13 9 
