10000 1.49753 1.49753 0
20000 1.47413 1.48583 0.0116983
30000 1.49675 1.48947 0.00767261
40000 1.46516 1.48339 0.00814672
50000 1.5212 1.49096 0.00984874
60000 1.48928 1.49068 0.00804634
70000 1.47685 1.4887 0.00708145
80000 1.53316 1.49426 0.0082759
90000 1.51397 1.49645 0.00762036
100000 1.51999 1.4988 0.007211
110000 1.48288 1.49736 0.00668124
120000 1.51672 1.49897 0.00630902
130000 1.47507 1.49713 0.0060876
140000 1.52248 1.49894 0.00591982
150000 1.47014 1.49702 0.00583594
160000 1.47968 1.49594 0.00556558
170000 1.52767 1.4978 0.00555112
180000 1.48981 1.49736 0.00525245
190000 1.51908 1.4985 0.00509815
200000 1.47243 1.4972 0.00500911
210000 1.48071 1.49642 0.00482887
220000 1.43973 1.49384 0.00527603
230000 1.49843 1.49404 0.00504538
240000 1.50333 1.49443 0.00484605
250000 1.45289 1.49276 0.00493622
260000 1.48634 1.49252 0.00474899
270000 1.52713 1.4938 0.00474617
280000 1.39042 1.49011 0.00587777
290000 1.46398 1.48921 0.00574259
300000 1.47424 1.48871 0.00557027
310000 1.42016 1.4865 0.0058237
320000 1.48897 1.48657 0.0056393
330000 1.55277 1.48858 0.00582219
340000 1.48214 1.48839 0.00565153
350000 1.51655 1.48919 0.00554636
360000 1.52254 1.49012 0.00546909
370000 1.49457 1.49024 0.00532059
380000 1.53162 1.49133 0.0052919
390000 1.54206 1.49263 0.00531604
400000 1.53245 1.49363 0.00527621
410000 1.46881 1.49302 0.00518139
420000 1.5697 1.49485 0.00537601
430000 1.47365 1.49435 0.00527259
440000 1.48518 1.49414 0.00515559
450000 1.4668 1.49354 0.00507621
460000 1.54733 1.49471 0.00510048
470000 1.50604 1.49495 0.0049966
480000 1.42418 1.49347 0.00510875
490000 1.51595 1.49393 0.00502439
500000 1.50987 1.49425 0.00493318
510000 1.57568 1.49585 0.0050923
520000 1.52546 1.49642 0.00502578
530000 1.46018 1.49573 0.00497722
540000 1.43797 1.49466 0.00499996
550000 1.54109 1.49551 0.00498025
560000 1.5449 1.49639 0.0049694
570000 1.53493 1.49707 0.00492804
580000 1.58367 1.49856 0.00506731
590000 1.48074 1.49826 0.00498984
600000 1.58285 1.49967 0.00510453
610000 1.50501 1.49975 0.00502091
620000 1.47499 1.49935 0.00495539
630000 1.53334 1.49989 0.00490584
640000 1.5024 1.49993 0.00482874
650000 1.49953 1.49993 0.00475388
660000 1.49669 1.49988 0.00468155
670000 1.54837 1.5006 0.0046676
680000 1.54488 1.50125 0.00464433
690000 1.56952 1.50224 0.00468224
700000 1.56644 1.50316 0.00470511
710000 1.58357 1.50429 0.00477465
720000 1.48232 1.50399 0.00471775
730000 1.51801 1.50418 0.00465664
740000 1.50714 1.50422 0.00459345
750000 1.56119 1.50498 0.00459502
760000 1.47904 1.50464 0.00454699
770000 1.53565 1.50504 0.00450558
780000 1.55153 1.50564 0.0044872
790000 1.50316 1.5056 0.00443015
800000 1.43682 1.50474 0.00445812
810000 1.46977 1.50431 0.00442386
820000 1.56313 1.50503 0.00442806
830000 1.54252 1.50548 0.00439764
840000 1.53136 1.50579 0.00435588
850000 1.50621 1.5058 0.00430434
860000 1.5152 1.5059 0.0042554
870000 1.48818 1.5057 0.00421113
880000 1.50586 1.5057 0.00416301
890000 1.50485 1.50569 0.00411598
900000 1.47495 1.50535 0.0040843
910000 1.47758 1.50505 0.00405068
920000 1.51458 1.50515 0.00400775
930000 1.51058 1.50521 0.00396485
940000 1.50065 1.50516 0.00392274
950000 1.47723 1.50487 0.00389235
960000 1.51091 1.50493 0.00385211
970000 1.54432 1.50533 0.00383375
980000 1.50909 1.50537 0.00379462
990000 1.58914 1.50622 0.00385023
1000000 1.47752 1.50593 0.00382232
