-9.975 0.0397309 0.00875372
-9.925 0.0864555 0.0193318
-9.875 0.197378 0.0441351
-9.825 0.0987723 0.0220861
-9.775 0.3578 0.0800064
-9.725 0.394787 0.0882771
-9.675 0.1976 0.0441845
-9.625 0.197637 0.0441927
-9.575 0.259308 0.0579827
-9.525 0.136034 0.0304176
-9.475 0.259286 0.057978
-9.425 0.271723 0.060759
-9.375 0.493584 0.110369
-9.325 0.345671 0.0772942
-9.275 0.395 0.0883245
-9.225 0.530868 0.118705
-9.175 0.481687 0.107708
-9.125 0.308979 0.0690895
-9.075 0.161087 0.0360194
-9.025 0.247438 0.0553282
-8.975 0.161047 0.0360106
-8.925 0.124186 0.0277676
-8.875 0.0995583 0.0222604
-8.825 0.0503216 0.0112484
-8.775 0.0873278 0.0195248
-8.725 0.112143 0.0250737
-8.675 0.0998018 0.0223137
-8.625 0.124288 0.0277901
-8.575 0.161392 0.0360871
-8.525 0.370936 0.0829434
-8.475 0.445124 0.0995323
-8.425 0.420685 0.0940672
-8.375 0.396159 0.0885829
-8.325 0.445617 0.099642
-8.275 0.309913 0.0692973
-8.225 0.408716 0.0913903
-8.175 0.544436 0.121738
-8.125 0.433627 0.0969603
-8.075 0.372061 0.0831935
-8.025 0.186951 0.0418004
-7.975 0.125351 0.0280243
-7.925 0.0760589 0.0169994
-7.875 0.0515484 0.0115117
-7.825 0.0885699 0.019796
-7.775 0.162554 0.0363435
-7.725 0.137742 0.0307951
-7.675 0.150136 0.0335665
-7.625 0.285661 0.0638736
-7.575 0.322788 0.0721753
-7.525 0.347717 0.0777496
-7.475 0.138429 0.0309464
-7.425 0.175512 0.0392397
-7.375 0.0527073 0.0117588
-7.325 0.00318402 0.000256157
-7.275 0.0033443 0.000299281
-7.225 0.00370184 0.000341106
-7.175 0.0039885 0.000308634
-7.125 0.00417344 0.000314065
-7.075 0.0041796 0.000304091
-7.025 0.00423508 0.000332863
-6.975 0.00440153 0.000248021
-6.925 0.00433063 0.000224982
-6.875 0.00466352 0.000285717
-6.825 0.00478065 0.000456773
-6.775 0.00474983 0.000418818
-6.725 0.00454023 0.00035139
-6.675 0.0049286 0.00035817
-6.625 0.00475599 0.000350279
-6.575 0.00468202 0.000312834
-6.525 0.00483921 0.00034644
-6.475 0.00544334 0.000387196
-6.425 0.00546184 0.000390867
-6.375 0.00573 0.000432368
-6.325 0.00553889 0.000398208
-6.275 0.00604747 0.000471761
-6.225 0.006217 0.000359145
-6.175 0.00683654 0.000413371
-6.125 0.00715094 0.000403958
-6.075 0.00766568 0.000491417
-6.025 0.00809412 0.000392799
-5.975 0.00823899 0.000521998
-5.925 0.00859654 0.000550197
-5.875 0.00929006 0.00058619
-5.825 0.00960137 0.00066161
-5.775 0.00976165 0.000614906
-5.725 0.0097524 0.000524328
-5.675 0.00956438 0.000367797
-5.625 0.00955513 0.000420166
-5.575 0.00950273 0.000440376
-5.525 0.00923149 0.000364778
-5.475 0.00993117 0.000488307
-5.425 0.010637 0.00050667
-5.375 0.0102949 0.000572031
-5.325 0.0103627 0.000665362
-5.275 0.0101963 0.000589879
-5.225 0.0105106 0.000655125
-5.175 0.0105908 0.000617793
-5.125 0.0108158 0.00060643
-5.075 0.0113275 0.000556061
-5.025 0.0120888 0.000612376
-4.975 0.0128008 0.000677872
-4.925 0.0135005 0.000858906
-4.875 0.013707 0.000759639
-4.825 0.0135929 0.000683833
-4.775 0.0141539 0.000676906
-4.725 0.0147211 0.000681594
-4.675 0.0143574 0.000704667
-4.625 0.0150077 0.000734474
-4.575 0.0149646 0.000782927
-4.525 0.0155903 0.000771658
-4.475 0.0154454 0.000863204
-4.425 0.0158369 0.000850189
-4.375 0.0160095 0.000720838
-4.325 0.0168263 0.000731142
-4.275 0.0177232 0.000623014
-4.225 0.0182164 0.00051756
-4.175 0.018463 0.000682122
-4.125 0.0194956 0.000749105
-4.075 0.0202106 0.00069629
-4.025 0.0207963 0.000769913
-3.975 0.0214066 0.000853267
-3.925 0.0215268 0.000878316
-3.875 0.0216778 0.000922646
-3.825 0.0219953 0.000979091
-3.775 0.0232683 0.00132212
-3.725 0.0233731 0.00117135
-3.675 0.022695 0.000992197
-3.625 0.0234101 0.00101604
-3.575 0.02378 0.00101659
-3.525 0.0242022 0.0010532
-3.475 0.0246677 0.000820845
-3.425 0.0250252 0.00093906
-3.375 0.0257958 0.000790999
-3.325 0.0261441 0.000831455
-3.275 0.0258019 0.000865589
-3.225 0.026514 0.000929669
-3.175 0.0267205 0.00100321
-3.125 0.0272938 0.00104968
-3.075 0.0275095 0.00116763
-3.025 0.0274294 0.00103788
-2.975 0.0274602 0.000972039
-2.925 0.0283202 0.000991566
-2.875 0.0287579 0.000937268
-2.825 0.0302959 0.00103537
-2.775 0.0309093 0.000892702
-2.725 0.0312669 0.000942223
-2.675 0.0314117 0.000948733
-2.625 0.0314333 0.00106076
-2.575 0.0320313 0.0011451
-2.525 0.0326077 0.00108319
-2.475 0.0324782 0.00107698
-2.425 0.0333536 0.00100299
-2.375 0.0340933 0.000974665
-2.325 0.0339084 0.000834108
-2.275 0.0354711 0.00105096
-2.225 0.0352245 0.00106839
-2.175 0.0357331 0.00100087
-2.125 0.0364914 0.00107494
-2.075 0.0373976 0.00105446
-2.025 0.0380202 0.00111808
-1.975 0.0376719 0.00115903
-1.925 0.0386829 0.00113926
-1.875 0.0377705 0.000979348
-1.825 0.0379339 0.00117356
-1.775 0.0377983 0.00113731
-1.725 0.0377459 0.00128123
-1.675 0.0380757 0.00137566
-1.625 0.0381558 0.00109646
-1.575 0.0384979 0.000933072
-1.525 0.0381712 0.000714211
-1.475 0.0405692 0.000852967
-1.425 0.0409699 0.00101125
