1000 5.18392 5.18392 0
2000 5.16456 5.17424 0.00968317
3000 5.90212 5.41687 0.24269
4000 5.3276 5.39455 0.173053
5000 5.19179 5.354 0.140046
6000 5.50603 5.37934 0.117121
7000 5.41182 5.38398 0.099094
8000 5.39881 5.38583 0.0858379
9000 5.70526 5.42132 0.083609
10000 5.35323 5.41451 0.0750916
11000 5.76097 5.44601 0.0748699
12000 5.94293 5.48742 0.0799128
13000 5.29097 5.47231 0.0750463
14000 5.43038 5.46931 0.0695439
15000 5.64846 5.48126 0.0658341
16000 5.62269 5.4901 0.0622134
17000 5.23331 5.47499 0.0603598
18000 5.63942 5.48413 0.0576363
19000 5.69438 5.49519 0.0556303
20000 5.48592 5.49473 0.0527776
21000 5.59857 5.49967 0.0504444
22000 5.3389 5.49237 0.0486489
23000 5.5624 5.49541 0.0465852
24000 5.64327 5.50157 0.0450255
25000 5.45593 5.49975 0.0432255
26000 5.70422 5.50761 0.0422678
27000 4.96599 5.48755 0.0453501
28000 4.96808 5.469 0.0474756
29000 4.90103 5.44941 0.0498203
30000 5.5919 5.45416 0.0483648
31000 5.48719 5.45523 0.0467908
32000 5.50253 5.45671 0.0453291
33000 5.59118 5.46078 0.0441226
34000 5.85046 5.47224 0.044313
35000 5.56798 5.47498 0.0431152
36000 5.10782 5.46478 0.0431238
37000 5.31878 5.46083 0.0421273
38000 4.87559 5.44543 0.0438007
39000 5.36529 5.44338 0.0427123
40000 5.35106 5.44107 0.0416947
41000 5.5341 5.44334 0.0407283
42000 5.24283 5.43856 0.0400324
43000 5.56423 5.44149 0.0391994
44000 5.7262 5.44796 0.038841
45000 5.57227 5.45072 0.0380684
46000 5.37828 5.44914 0.0372649
47000 5.4515 5.44919 0.0364635
48000 5.15304 5.44302 0.036225
49000 5.3141 5.44039 0.0355754
50000 5.79968 5.44758 0.0355896
51000 5.21995 5.44312 0.0351692
52000 5.96083 5.45307 0.0358946
53000 5.81872 5.45997 0.0358804
54000 5.2673 5.4564 0.03539
55000 5.17953 5.45137 0.0351034
56000 5.24411 5.44767 0.034669
57000 4.89501 5.43797 0.0354086
58000 5.04791 5.43125 0.0354368
59000 5.46392 5.4318 0.0348354
60000 5.5207 5.43328 0.0342819
61000 5.70439 5.43773 0.0340069
62000 5.6926 5.44184 0.0337056
63000 5.1774 5.43764 0.0334308
64000 5.46755 5.43811 0.0329076
65000 5.23892 5.43504 0.032542
66000 5.71593 5.4393 0.0323265
67000 5.48668 5.44001 0.0318482
68000 5.46721 5.44041 0.0313789
69000 5.81483 5.44583 0.0313933
70000 5.55646 5.44741 0.0309819
71000 5.83402 5.45286 0.0310241
72000 5.4528 5.45286 0.0305901
73000 5.39651 5.45209 0.0301781
74000 5.17213 5.4483 0.0300069
75000 5.369 5.44724 0.029623
76000 5.44942 5.44727 0.0292306
77000 5.46589 5.44752 0.0288495
78000 5.29581 5.44557 0.0285436
79000 5.10747 5.44129 0.0285031
80000 5.86135 5.44654 0.0286301
81000 5.59776 5.44841 0.028336
82000 5.33755 5.44706 0.028021
83000 4.97712 5.44139 0.0282544
84000 5.37695 5.44063 0.0279266
85000 5.76848 5.44448 0.0278643
86000 5.0834 5.44029 0.0278567
87000 5.30834 5.43877 0.0275763
88000 5.70438 5.44179 0.0274278
89000 5.0628 5.43753 0.0274501
90000 5.75112 5.44101 0.0273661
91000 5.26667 5.4391 0.0271315
92000 5.91456 5.44427 0.0273281
93000 5.96205 5.44983 0.0276
94000 5.1954 5.44713 0.0274386
95000 4.95295 5.44192 0.0276421
96000 5.23527 5.43977 0.0274373
97000 5.30137 5.43835 0.0271904
98000 5.70582 5.44107 0.0270496
99000 5.34568 5.44011 0.0267923
100000 5.62142 5.44192 0.0265849
