0 0 0 0 0 0 0 0 0 0 0 0 0 0.00104725 0.180514 0.947433 1.93965 2.1218 2.0205 1.79903 1.52113 1.42721 1.25751 1.23597 1.18224 1.12702 1.05616 1.07255 1.00824 1.0317 1.02514 1.0353 0.999352 0.973966 1.00175 1.01439 1.02251 0.989279 1.02126 1.00309 1.01862 1.01913 0.984638 0.985042 0.984451 0.996555 0.970641 0.951367 0.997105 0.955063 0.97588 0.965455 0.988628 0.965184 0.96819 0.970238 0.977567 0.956393 0.973231 0.968666 0.969885 0.973423 0.952002 0.975783 0.959814 0.954419 0.974514 0.962741 0.977201 0.978439 0.982221 0.975055 0.982527 0.956856 0.981451 0.975576 0.979695 0.975357 0.976828 0.987451 0.96919 0.974019 0.979537 0.986186 0.970079 0.977743 0.99054 0.984956 0.978439 0.980194 0.977446 0.966379 0.97597 0.981634 0.975973 0.985076 0.978231 0.972478 0.973865 0.979372 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.127463 0.981595 1.94542 2.12332 1.94278 1.73108 1.5169 1.39566 1.29395 1.24492 1.1577 1.14662 1.07741 1.0724 1.01556 0.995232 1.01555 1.00935 1.00064 1.00084 0.996959 1.00177 1.00043 0.996727 1.00669 0.980294 0.984399 0.965618 1.00531 0.977439 0.978737 0.965708 0.974533 0.977742 0.999181 0.992468 0.975785 0.964917 0.953294 0.979001 0.95309 0.992174 0.973946 0.962196 0.985264 0.966667 0.975973 0.983748 0.961952 0.973742 0.966883 0.971824 0.958913 0.980315 0.964303 0.971527 0.966406 0.973406 0.981743 0.963504 0.971615 0.960943 0.97228 0.981747 0.96549 0.981453 0.972492 0.96864 0.978673 0.980244 0.976869 0.962805 0.980628 0.985801 0.962237 0.985554 0.968267 0.973995 0.969258 0.964695 0.991625 0.979836 0.974175 0.985964 0.965801 0.973252 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11986 1.01369 2.02037 2.09795 2.00346 1.80264 1.50984 1.36296 1.28997 1.15449 1.11022 1.12676 1.02604 1.06502 1.02426 1.06288 1.02714 1.01635 1.02258 1.00548 0.989078 1.00809 1.02835 1.00732 1.00279 0.983301 0.996681 0.982874 0.991168 1.0161 0.97531 0.980088 0.984516 1.00156 0.976885 0.966479 0.969422 0.973442 0.976083 1.00058 0.970852 0.961061 0.957746 0.978451 0.988571 0.974585 0.977366 0.962787 0.96605 0.960758 0.95661 0.976275 0.956701 0.97528 0.975629 0.972719 0.980183 0.974554 0.986726 0.974619 0.965937 0.973043 0.984732 0.975775 0.975154 0.958235 0.966108 0.96599 0.962469 0.97741 0.965214 0.96984 0.97178 0.966258 0.975512 0.984879 0.970946 0.976757 0.983734 0.982436 0.981307 0.976398 0.982748 0.978757 0.98549 0.973876 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00104286 0.128933 0.98838 2.0172 2.2119 2.06716 1.77532 1.53732 1.40705 1.28315 1.23286 1.13719 1.09855 1.08008 1.04981 1.06617 1.01803 1.03853 1.03561 1.02389 1.05225 1.01095 1.04115 0.986541 1.0294 1.00871 0.992185 1.00531 0.970431 0.984329 0.976194 0.992813 0.991623 0.993646 0.949704 0.992078 0.981867 0.968378 0.980264 0.99128 0.952598 0.969627 0.978221 0.997709 0.981172 0.979793 0.980997 0.987087 0.970619 0.970376 0.978958 0.969368 0.979799 0.979517 0.986953 0.977902 0.96643 0.970503 0.990311 0.964424 0.960391 0.985788 0.97858 0.971359 0.980227 0.980046 0.961765 0.977406 0.984184 0.968756 0.974382 0.98746 0.971664 0.978164 0.980009 0.97111 0.984174 0.978429 0.956076 0.976646 0.972975 0.965111 0.968557 0.971792 0.973986 0.97424 0.983319 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0010417 0.151594 1.00876 1.86385 2.16253 1.94105 1.70704 1.51732 1.4477 1.21609 1.15292 1.14902 1.08735 1.10869 1.07224 1.01716 1.02346 1.04191 1.01414 1.02502 0.998327 1.01419 1.02374 1.00276 1.01547 0.989708 1.00675 1.0112 0.994036 0.974559 0.986537 0.991393 1.00412 0.976204 0.991029 0.98935 0.967203 0.986624 0.965645 0.973085 0.991438 1.00954 0.978795 0.983015 0.978536 0.988324 0.976331 0.962558 0.981616 0.983728 0.98552 0.990787 0.970923 0.971886 0.973056 0.961996 0.960568 0.981038 0.967486 0.97961 0.979907 0.969037 0.998657 0.975752 0.962181 0.981856 0.975917 0.974101 0.974444 0.975388 0.974856 0.977012 0.979767 0.970504 0.969311 0.965774 0.967009 0.973045 0.980504 0.978886 0.986216 0.975609 0.982055 0.966341 0.966994 0.973083 0.968256 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.002104 0.121053 0.929835 1.90949 2.23465 2.04709 1.74036 1.53827 1.43669 1.28547 1.16376 1.11391 1.05893 1.10219 1.01102 1.02412 1.00658 1.05207 1.02243 1.03495 1.01518 1.03402 0.976695 0.988932 0.99593 0.98204 0.990842 0.991916 0.978207 0.963087 0.980348 0.991476 1.00295 0.953457 0.989467 0.969876 0.984482 0.974844 0.966658 0.950412 0.985311 0.976131 0.986375 0.975377 0.973731 0.968977 0.996285 0.955414 0.986107 0.974853 0.986753 0.95158 0.957833 0.96956 0.971844 0.997316 0.960691 0.969706 0.971742 0.970019 0.959984 0.982615 0.977765 0.965456 0.993478 0.956198 0.968272 0.982551 0.966386 0.976665 0.990731 0.982702 0.983158 0.969076 0.974317 0.972133 0.972273 0.963796 0.97238 0.980716 0.979159 0.973681 0.962675 0.97981 0.976922 0.971537 0.982773 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00426365 0.131408 0.986804 1.91336 2.06203 1.99118 1.77302 1.55855 1.36883 1.26018 1.18749 1.16298 1.08791 1.08622 1.04828 1.02713 1.01471 1.01836 1.04277 0.984515 1.00957 1.01675 1.0002 1.00274 1.01103 1.03253 0.977621 0.962817 1.016 0.99481 0.964108 0.997122 0.983352 0.968569 0.974527 0.970032 0.971837 0.977547 0.98654 0.997642 0.975761 0.97416 0.957357 0.972759 0.97135 0.955337 0.956247 0.964773 0.973857 0.975149 0.96337 0.986569 0.987039 0.971146 0.977885 0.970338 0.972263 0.97012 0.976192 0.957285 0.973218 0.964904 0.985971 0.968259 0.965615 0.973013 0.970764 0.972431 0.986848 0.976111 0.975115 0.977569 0.987146 0.975386 0.976569 0.975336 0.950883 0.957607 0.96762 0.980992 0.977305 0.975932 0.985536 0.971785 0.983014 0.976698 0.970647 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00104603 0.128066 1.01042 1.96989 2.16275 2.027 1.70292 1.61653 1.38751 1.32117 1.18417 1.1029 1.11332 1.01674 1.05359 1.07821 1.05737 0.999768 0.99457 1.02429 1.02645 1.03197 1.00494 1.02036 0.996125 1.00941 1.02013 0.989698 0.938771 0.964413 0.973185 0.976249 0.991479 0.983449 0.974871 0.967803 0.972637 0.978593 0.990789 0.970971 0.963421 0.976706 0.99052 0.968487 0.964379 0.976504 0.966313 0.982405 0.978952 0.961389 0.977604 0.983793 0.986655 0.97666 0.975871 0.960588 0.96667 0.987579 0.971187 0.971214 0.972201 0.973017 0.976482 0.976744 0.986566 0.979898 0.978997 0.959115 0.970098 0.971004 0.977108 0.976399 0.964489 0.970527 0.983536 0.978397 0.967775 0.98435 0.976968 0.982379 0.9813 0.980361 0.980512 0.97416 0.970665 0.979439 0.972389 
0 0 0 0 0 0 0 0 0 0 0 0 0 0.00106961 0.112966 0.977841 1.87692 2.09905 2.06726 1.7211 1.63489 1.46195 1.35919 1.22608 1.1289 1.12663 1.08132 1.06744 1.04162 1.01572 1.01301 1.02102 1.00583 1.00223 1.0108 1.02363 1.03315 0.988329 1.04612 0.990836 0.995602 0.997252 1.00413 0.998983 0.970538 0.975261 0.996401 0.980332 1.0004 0.98618 0.989783 0.973062 0.978893 1.01458 0.975984 0.972893 0.991629 0.962225 0.960547 0.989261 0.983242 0.973767 0.964445 0.976119 0.979285 0.995152 0.97352 0.968323 0.969862 0.981005 0.959278 0.975698 0.95975 0.967551 0.97499 0.965068 0.97413 0.967926 0.97112 0.976478 0.977347 0.962176 0.97267 0.969075 0.986449 0.97539 0.955387 0.978935 0.965079 0.98156 0.97652 0.965709 0.974556 0.96585 0.966279 0.974097 0.972015 0.976658 0.98844 0.980863 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.151408 0.98618 1.96618 2.23079 1.92304 1.70892 1.5541 1.40702 1.2805 1.22973 1.16766 1.10649 1.05165 1.07752 1.00211 1.03723 1.0232 0.992916 1.03496 0.974319 1.01582 1.05229 1.03333 1.00228 0.990528 1.00773 1.00489 0.990433 1.00267 0.991062 0.994782 0.965709 0.956531 0.980824 0.994296 0.951984 0.980888 0.984693 0.986294 0.984249 0.967904 0.953844 0.978565 0.982584 0.977428 0.977902 0.974069 0.981249 0.961102 0.966125 0.956261 0.966964 0.96246 0.973466 0.976156 0.964316 0.954419 0.956643 0.97509 0.966828 0.978812 0.974848 0.966928 0.972921 0.972871 0.969255 0.973269 0.97924 0.992001 0.983394 0.989019 0.98046 0.974959 0.966742 0.968993 0.984051 0.971722 0.979955 0.973714 0.96787 0.974788 0.964895 0.975067 0.97067 0.978612 0.97775 
