0 23 3 14 9 5 12 30 19 16 25 17 21 31 7 29 8 28 1 13 27 6 20 10 26 24 11 22 4 18 2 15 
0 28 16 23 7 31 20 6 21 11 26 12 1 14 18 3 25 8 5 2 15 10 24 30 13 27 4 22 19 9 17 29 
0 11 25 19 17 15 1 12 22 6 7 28 10 27 5 3 30 13 29 9 8 23 31 21 18 24 14 2 16 26 4 20 
0 9 3 30 4 8 23 15 29 7 24 2 26 13 10 16 11 25 19 6 18 1 21 5 31 20 28 27 12 22 14 17 
0 9 3 30 4 8 23 15 29 7 24 2 26 13 10 16 11 25 19 6 18 1 21 5 31 20 28 27 12 22 14 17 
0 17 12 23 31 3 30 22 1 10 2 9 4 14 19 13 29 21 28 11 24 8 27 6 26 5 20 18 16 7 15 25 
0 17 12 23 31 3 30 22 1 10 2 9 4 14 19 13 29 21 28 11 24 8 27 6 26 5 20 18 16 7 15 25 
0 6 13 27 1 23 7 18 24 15 4 19 10 14 21 28 11 22 20 26 8 17 31 9 30 5 12 25 16 2 3 29 
0 28 31 19 20 12 8 26 24 27 10 17 29 16 5 3 9 18 6 11 23 22 14 1 21 13 7 30 2 15 4 25 
0 2 17 9 10 22 15 13 11 25 30 19 18 7 4 5 3 14 1 21 6 20 31 24 28 12 8 26 23 16 27 29 
0 6 17 29 23 24 10 3 11 14 8 5 16 9 25 18 22 27 26 31 30 12 15 21 13 19 1 7 2 28 4 20 
0 6 17 29 23 24 10 3 11 14 8 5 16 9 25 18 22 27 26 31 30 12 15 21 13 19 1 7 2 28 4 20 
0 29 28 4 16 15 19 27 8 9 3 30 20 25 21 13 14 23 17 26 12 5 6 24 2 31 1 10 18 11 7 22 
0 29 28 4 16 15 19 27 8 9 14 23 17 7 13 21 20 25 30 2 6 3 22 18 10 24 11 5 26 31 12 1 
0 2 12 28 31 7 3 8 6 24 18 15 13 14 5 10 16 19 29 4 20 11 21 30 25 23 22 17 26 27 9 1 
0 2 12 28 31 7 3 8 6 24 18 15 13 14 5 10 16 19 29 4 20 11 21 30 25 23 22 17 26 27 9 1 
