1 0
0.980785 0.19509
0.92388 0.382683
0.83147 0.55557
0.707107 0.707107
0.55557 0.83147
0.382683 0.92388
0.19509 0.980785
6.12323e-17 1
-0.19509 0.980785
-0.382683 0.92388
-0.55557 0.83147
-0.707107 0.707107
-0.83147 0.55557
-0.92388 0.382683
-0.980785 0.19509
-1 -7.65714e-16
-0.980785 -0.19509
-0.92388 -0.382683
-0.83147 -0.55557
-0.707107 -0.707107
-0.55557 -0.83147
-0.382683 -0.92388
-0.19509 -0.980785
2.48084e-15 -1
0.19509 -0.980785
0.382683 -0.92388
0.55557 -0.83147
0.707107 -0.707107
0.83147 -0.55557
0.92388 -0.382683
0.980785 -0.19509
1 0
